Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0xb486,20397.26_,1670.7716666666663,4,4,7,2,"Personal Loan, and Personal Loan",19,11,11.16,8.0,_,2264.71,31.824339917047983,9 Years and 3 Months,Yes,19.3818817299367,49.16386057408178,High_spent_Small_value_payments,358.5314243626482,2025-01-01
CUS_0xb4c3,31341.98,2571.8316666666665,7,9,33,9,"Mortgage Loan, Home Equity Loan, Student Loan, Payday Loan, Not Specified, Not Specified, Student Loan, Not Specified, and Home Equity Loan",15,23,3.72,14.0,Bad,4519.75,25.198620125597536,3 Years and 2 Months,Yes,213.11732618393688,211.09990621136976,Low_spent_Medium_value_payments,112.96593427135996,2025-01-01
CUS_0xb54e,16646.26,1611.188333333333,7,6,15,2,"Debt Consolidation Loan, and Personal Loan",12,13,11.26,9.0,Standard,624.36,31.022917364102742,19 Years and 2 Months,No,14.578566805917866,148.01125399736625,Low_spent_Large_value_payments,268.52901253004916,2025-01-01
CUS_0xb602,28488.56,2182.0466666666666,9,8,27,3,"Auto Loan, Payday Loan, and Mortgage Loan",24,19,15.16,9.0,Standard,1305.55,33.877231116499,7 Years and 11 Months,Yes,64.24033843914985,__10000__,Low_spent_Large_value_payments,259.2418644557941,2025-01-01
CUS_0xb61c,28518.76,2290.563333333333,6,10,15,5_,"Mortgage Loan, Student Loan, Auto Loan, Credit-Builder Loan, and Personal Loan",29,24,26.97,7.0,Bad,4289.78,24.51627476264247,13 Years and 10 Months,Yes,88.12057456338837,165.80977308138296,!@9#%8,265.125985688562,2025-01-01
CUS_0xb647,16562.55,1678.2125,3,5,18,3,"Payday Loan, Home Equity Loan, and Debt Consolidation Loan",23,12,10.47,7.0,Standard,2350.16,41.49753825143519,12 Years and 6 Months,Yes,25.00647939878881,56.93662589028509,High_spent_Medium_value_payments,335.8781447109261,2025-01-01
CUS_0xb660,15627.72,1027.31,6,6,15,3,"Not Specified, Home Equity Loan, and Home Equity Loan",30,10,10.06,4.0,Standard,983.22,30.5313130827197,32 Years and 2 Months,Yes,23.615970023304964,67.2411412551689,Low_spent_Small_value_payments,301.8738887215261,2025-01-01
CUS_0xb68,30375.05,2426.2541666666666,6,5,6,0,,12,1891,4.09,4.0,_,1367.11,35.45290908755775,21 Years and 8 Months,No,0.0,44.14439386561491,High_spent_Medium_value_payments,448.4810228010517,2025-01-01
CUS_0xb6bb,10077.135,626.76125,7,7,27,3,"Personal Loan, Mortgage Loan, and Payday Loan",36,20,13.61,11.0,Standard,2642.8,38.6118805053294,9 Years and 9 Months,NM,17.585409223354688,25.192185558191145,High_spent_Small_value_payments,279.8985302184542,2025-01-01
CUS_0xb820,15645.89,1434.8241666666663,5,3,12,7,"Personal Loan, Student Loan, Payday Loan, Student Loan, Credit-Builder Loan, Home Equity Loan, and Auto Loan",26,19,7.17,9.0,Standard,1327.96,36.07987227195985,14 Years and 4 Months,Yes,74.2589118616632,127.08014250973402,Low_spent_Large_value_payments,212.14336229526944,2025-01-01
CUS_0xb88c,159058.44,12240.562306885113,5,2,1,1,Credit-Builder Loan,13,11,4.83,5.0,_,892.56,37.05515142998964,28 Years and 9 Months,NM,1247.0532503714094,109.1128705463151,High_spent_Large_value_payments,1356.7285721971646,2025-01-01
CUS_0xb96b,63068.88,5406.74,2,5,11,3,"Auto Loan, Mortgage Loan, and Student Loan",11,7,11.47,5.0,Good,348.96,26.852995064089185,21 Years and 4 Months,No,97.05733789386672,__10000__,Low_spent_Large_value_payments,562.8980029361104,2025-01-01
CUS_0xb99e,9900.0,926.0,7,9,27,2_,"Home Equity Loan, and Personal Loan",29,8,17.73,13.0,Standard,1784.98,32.15204888502506,19 Years and 3 Months,Yes,10.729408355400956,63.9334335123375,Low_spent_Small_value_payments,307.9371581322615,2025-01-01
CUS_0xbac7,14628.59,1263.049166666667,6,5,31,5,"Debt Consolidation Loan, Personal Loan, Student Loan, Personal Loan, and Auto Loan",36,21,22.04,10.0,Bad,3299.1,37.23937616169402,12 Years and 4 Months,Yes,36.52054188590812,146.6014654231351,Low_spent_Small_value_payments,233.1829093576235,2025-01-01
CUS_0xbb07,8790.85,986.5708333333332,9,5,22,8,"Payday Loan, Student Loan, Auto Loan, Debt Consolidation Loan, Student Loan, Mortgage Loan, Student Loan, and Student Loan",24,18,12.31,7.0,Bad,3517.25,34.28485754948314,2 Years and 5 Months,Yes,42.51434578478791,63.50969653193592,Low_spent_Small_value_payments,282.6330410166095,2025-01-01
CUS_0xbb5a,50891.94,4081.995,6,6,29,7,"Student Loan, Auto Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, and Mortgage Loan",25,17,25.04,7.0,Bad,4177.59,23.31256729331827,2 Years and 6 Months,Yes,222.54441943438096,257.75849022692694,Low_spent_Small_value_payments,217.89659033869216,2025-01-01
CUS_0xbb77,70391.92,5326.142399858586,10,8,18,9,"Auto Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, Student Loan, Not Specified, Home Equity Loan, Personal Loan, and Home Equity Loan",19,21,25.35,9.0,Bad,3363.51,27.67531253525346,14 Years and 2 Months,Yes,735.7145281313199,223.13211311641118,High_spent_Medium_value_payments,315.3036255603488,2025-01-01
CUS_0xbbd5,50391.24000000001,4466.27,6,10,27,8,"Not Specified, Mortgage Loan, Home Equity Loan, Not Specified, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, and Mortgage Loan",24,25,2.97,7.0,Bad,1711.24,33.09392645652372,13 Years and 6 Months,Yes,306.7449800348053,41.5007105568778,High_spent_Large_value_payments,338.38130940831695,2025-01-01
CUS_0xbc40,77856.36,6260.163929655953,10,6,22,8,"Mortgage Loan, Payday Loan, Home Equity Loan, Student Loan, Personal Loan, Auto Loan, Not Specified, and Not Specified",52,20,17.78,10.0,_,3718.62,37.33982483888142,4 Years and 5 Months,Yes,755.4205179909143,183.6246412788039,Low_spent_Large_value_payments,356.12391107432836,2025-01-01
CUS_0xbcc8,14000.59,1383.7158333333334,3,3,4,2,"Not Specified, and Home Equity Loan",7,10,13.68,5.0,Good,1062.47,33.204599003955146,27 Years and 11 Months,No,20.25217484275664,107.93783920098032,Low_spent_Small_value_payments,300.1815692895964,2025-01-01
CUS_0xbd64,28749.39,2181.7825,7,3,10,4,"Mortgage Loan, Student Loan, Debt Consolidation Loan, and Not Specified",16,18,-2.04,3.0,_,1084.73,34.80159805584597,17 Years and 2 Months,No,93.13682411794092,171.7738928462506,Low_spent_Large_value_payments,223.2675330358085,2025-01-01
CUS_0xbd95,9853.855,720.1545833333333,8,10,22,6,"Not Specified, Home Equity Loan, Not Specified, Auto Loan, Not Specified, and Payday Loan",52,16,26.87,11.0,Bad,2763.66,37.23048116859125,12 Years and 4 Months,Yes,46.93471010253753,24.573416673760864,High_spent_Small_value_payments,260.5073315570349,2025-01-01
CUS_0xbe1b,14129.76,1023.2175884600924,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",62,18,5.51,6.0,Bad,4071.62,35.66937313879148,13 Years and 2 Months,NM,70.97506654794734,33.37622925667589,High_spent_Medium_value_payments,236.1591157352846,2025-01-01
CUS_0xbe59,64324.36,5421.363333333334,10,7,19,7,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Mortgage Loan",60,18,6.94,9.0,Bad,2633.79,25.39670744618371,12 Years and 8 Months,Yes,202.968511413387,45.62292708386263,High_spent_Large_value_payments,533.5448948360838,2025-01-01
CUS_0xbe72,14780.71,1224.7258333333332,9,8,16,7,"Debt Consolidation Loan, Mortgage Loan, Personal Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, and Auto Loan",27,19,3.76,10.0,_,1811.96,28.93072438088659,6 Years and 9 Months,Yes,67.78733814996905,__10000__,Low_spent_Small_value_payments,302.51852453245436,2025-01-01
CUS_0xbe83,19675.36,1440.6133333333337,9,4,14,4,"Not Specified, Payday Loan, Student Loan, and Auto Loan",10,8,13.31,9.0,Standard,1036.37,33.54280353661862,12 Years and 2 Months,Yes,40.559410230765536,97.13288507149628,Low_spent_Small_value_payments,296.3690380310715,2025-01-01
CUS_0xbea3,23445.47,1870.789166666667,4,5,18,6,"Home Equity Loan, Auto Loan, Mortgage Loan, Not Specified, Student Loan, and Payday Loan",10,19,8.77,5.0,Standard,1455.88,23.04403731510073,16 Years and 0 Months,Yes,109.79214009301548,114.73802168414196,Low_spent_Small_value_payments,252.54875488950924,2025-01-01
CUS_0xbf8b,9706.79,580.8991666666667,4,7,29,6,"Payday Loan, Mortgage Loan, Payday Loan, Payday Loan, Auto Loan, and Auto Loan",17,20,15.4,10.0,Standard,2173.71,34.56231282824525,16 Years and 5 Months,Yes,27.176563837655248,37.869862542501224,Low_spent_Small_value_payments,283.0434902865102,2025-01-01
CUS_0xbfba,64964.10000000001,5199.675,6,6,1,0_,,19,19,5.21,2.0,Standard,896.63,31.09805218165831,26 Years and 8 Months,No,0.0,84.5621044237244,High_spent_Medium_value_payments,685.4053955762756,2025-01-01
CUS_0xbfbf,59426.92,4363.489902445688,6,5,24,9,"Home Equity Loan, Payday Loan, Student Loan, Student Loan, Credit-Builder Loan, Student Loan, Not Specified, Personal Loan, and Home Equity Loan",33,17,18.06,15.0,Bad,4489.87,40.63345971785657,10 Years and 2 Months,Yes,643.4714101877579,37.899396050759286,High_spent_Medium_value_payments,367.1955078732815,2025-01-01
CUS_0xbfc1,27392.76_,2556.73,3,3,17,3,"Personal Loan, Not Specified, and Personal Loan",20,10,17.33,10.0,Standard,1148.91,28.54409079342069,33 Years and 0 Months,Yes,42.54851455527025,68.90708179512386,High_spent_Medium_value_payments,394.21740364960584,2025-01-01
CUS_0xbfef,179078.28,15115.19,2,4,2,4,"Payday Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",7,7,5.26,7.0,Good,723.9,37.96342360726089,31 Years and 5 Months,No,585.383131798558,545.8045772176737,Low_spent_Large_value_payments,650.3312909837687,2025-01-01
CUS_0xbff8,32086.38,2793.865,9,7,21,7,"Debt Consolidation Loan, Auto Loan, Home Equity Loan, Mortgage Loan, Personal Loan, Not Specified, and Personal Loan",61,23,5.99,10.0,Bad,2865.49,37.91319681149732,12 Years and 11 Months,Yes,120.12475393690735,195.54399489621082,Low_spent_Medium_value_payments,243.71775116688187,2025-01-01
CUS_0xc067,10004.805,984.73375,10,8,25,9,"Auto Loan, Payday Loan, Not Specified, Auto Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Home Equity Loan, and Student Loan",55,21,16.06,11.0,Bad,4532.65,40.62721574287088,8 Years and 5 Months,Yes,43.18129287365012,106.10503799165843,Low_spent_Small_value_payments,239.18704413469143,2025-01-01
CUS_0xc07f,42491.46,3770.955,6,10,15,3,"Payday Loan, Payday Loan, and Not Specified",26,19,9.74,13.0,Standard,1780.79,33.552169788833645,10 Years and 5 Months,Yes,105.41303575754227,327.8140732577256,Low_spent_Large_value_payments,213.86839098473217,2025-01-01
CUS_0xc081,85423.16,7000.596666666667,6,3,14,2_,"Personal Loan, and Home Equity Loan",30,20,16.94,11.0,Standard,902.37,34.33997679378552,13 Years and 8 Months,Yes,120.14163365552628,95.94045432816387,!@9#%8,733.9775786829767,2025-01-01
CUS_0xc12b,71208.16_,6029.013333333332,6,7,16,7,"Auto Loan, Mortgage Loan, Not Specified, Not Specified, Mortgage Loan, Personal Loan, and Personal Loan",22,23,1.73,7.0,_,1358.23,31.54229707083426,15 Years and 11 Months,Yes,285.2713043922766,114.78893378114617,High_spent_Large_value_payments,442.8410951599106,2025-01-01
CUS_0xc22c,69428.72,5721.7266666666665,10,8,18,4,"Mortgage Loan, Payday Loan, Payday Loan, and Student Loan",40,2585,2.94,12.0,Bad,2474.96,39.77797065378797,11 Years and 5 Months,Yes,178.0578629312314,45.280233927240666,High_spent_Large_value_payments,588.8345698081946,2025-01-01
CUS_0xc23c,16647.05,1097.2541666666666,10,10,21,6,"Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, Payday Loan, and Credit-Builder Loan",55,25,-1.86,10.0,_,3694.86,27.913122184079064,4 Years and 9 Months,Yes,67.45024667549872,50.71217267261079,Low_spent_Small_value_payments,281.5629973185572,2025-01-01
CUS_0xc299,16720.2,1471.35,9,8,32,9,"Not Specified, Payday Loan, Credit-Builder Loan, Student Loan, Payday Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Not Specified",17,25,22.62,10.0,Bad,4000.4,24.52515011258903,7 Years and 9 Months,NM,98.6503267698405,96.3023472989538,Low_spent_Small_value_payments,242.18232593120567,2025-01-01
CUS_0xc2a7,39323.36_,3467.9466666666667,7,3,34,3,"Home Equity Loan, Auto Loan, and Debt Consolidation Loan",22,13,5.3900000000000015,7.0,Standard,1425.04,25.2003133435602,12 Years and 2 Months,Yes,58.674038130129325,145.11948691152918,High_spent_Medium_value_payments,393.0011416250081,2025-01-01
CUS_0xc2ae,36122.51,3108.209166666667,3,7,20,1,Debt Consolidation Loan,27,14,2.59,4.0,Standard,893.3,27.88101121839086,30 Years and 6 Months,No,17.202635254489017,34.553247855922635,High_spent_Medium_value_payments,509.0650335562551,2025-01-01
CUS_0xc34a,53646.0,4767.5,7,5,19,8,"Home Equity Loan, Mortgage Loan, Payday Loan, Personal Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, and Not Specified",62,20,16.04,9.0,Bad,4597.44,29.554004135752,12 Years and 1 Months,Yes,308.9807217338954,__10000__,Low_spent_Small_value_payments,221.48326752411631,2025-01-01
CUS_0xc3b8,9311.995,1015.9995833333336,9,6,22,7,"Not Specified, Not Specified, Student Loan, Mortgage Loan, Auto Loan, Personal Loan, and Credit-Builder Loan",20,12,21.51,8.0,Standard,2197.4,39.09280687789165,10 Years and 9 Months,Yes,44.96331561979034,77.85006379400163,High_spent_Small_value_payments,298.4734851347249,2025-01-01
CUS_0xc3c1,10320.67,779.0558333333332,8,8,27,4,"Payday Loan, Student Loan, Home Equity Loan, and Mortgage Loan",15,20,15.58,12.0,Standard,1759.88,36.12208620742717,17 Years and 3 Months,Yes,31.353909972287568,11.460410773951716,High_spent_Medium_value_payments,285.0912625870941,2025-01-01
CUS_0xc405,90662.43,7701.2025,8,5,8,6,"Student Loan, Debt Consolidation Loan, Not Specified, Student Loan, Student Loan, and Mortgage Loan",21,10,13.76,8.0,Standard,208.35,32.270269063802466,11 Years and 10 Months,NM,57393.0,101.55103815298868,High_spent_Medium_value_payments,651.3852993507991,2025-01-01
CUS_0xc48d,32579.0_,2473.9166666666665,7,6,11,4,"Auto Loan, Auto Loan, Credit-Builder Loan, and Personal Loan",16,10,9.93,9.0,Standard,237.52,38.95202851819509,29 Years and 6 Months,Yes,86.82194247198542,26.766158462420538,High_spent_Medium_value_payments,383.8035657322607,2025-01-01
CUS_0xc4f2,26886.51,2517.5425,5,3,9,6,"Student Loan, Personal Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Payday Loan",16,8,11.88,6.0,Standard,1129.83,25.64297825727159,17 Years and 0 Months,Yes,106.63256636216327,248.86499823211742,Low_spent_Small_value_payments,186.2566854057193,2025-01-01
CUS_0xc5fd,53876.66,4247.721666666667,3,4,12,0,,16,14,5.38,6.0,Standard,808.8,25.98589245328146,24 Years and 2 Months,No,0.0,68.89006066694206,High_spent_Medium_value_payments,605.8821059997248,2025-01-01
CUS_0xc6ba,9615.485,607.2904166666667,7,6,2696,6,"Home Equity Loan, Student Loan, Student Loan, Personal Loan, Not Specified, and Not Specified",11,13,12.31,12.0,_,2107.04,32.41534491359047,15 Years and 11 Months,Yes,40.69487717136044,25.428474394043786,Low_spent_Small_value_payments,284.60569010126244,2025-01-01
CUS_0xcb9,22050.56,1676.564898989585,5,4,12,1,Home Equity Loan,0,13,17.75,9.0,Standard,37.42,27.7696792529275,32 Years and 10 Months,Yes,148.46765185059868,43.69105700736338,High_spent_Large_value_payments,363.9777254857866,2025-01-01
CUS_0xcfd,16905.13,1467.7608333333335,10,7,16,6,"Auto Loan, Personal Loan, Not Specified, Mortgage Loan, Auto Loan, and Auto Loan",49,18,17.22,14.0,Bad,4583.25,38.60323224214125,5 Years and 3 Months,Yes,49.61401916213493,122.0820827187227,Low_spent_Small_value_payments,265.0799814524757,2025-01-01
CUS_0xdb9,19134169.0,6072.139999999999,4,6,17,3,"Personal Loan, Mortgage Loan, and Personal Loan",15,9,16.24,6.0,_,2175.7,26.668714847447657,7 Years and 8 Months,Yes,149.20214664219506,204.06560385667,!@9#%8,533.9462495011348,2025-01-01
CUS_0xdef,158604.0,13273.0,4,3,1,4,"Payday Loan, Student Loan, Home Equity Loan, and Credit-Builder Loan",-1,9,0.54,3.0,Good,203.93,34.95326524533194,32 Years and 11 Months,No,438.34238695925177,294.14561023642483,High_spent_Large_value_payments,834.8120028043236,2025-01-01
CUS_0xe91,33777.11,2918.7591666666667,7,7,14,2,"Home Equity Loan, and Not Specified",28,17,3.49,0.0,Standard,619.29,28.71000503914865,24 Years and 3 Months,No,33.53558862984241,108.68478821371995,High_spent_Small_value_payments,409.65553982310433,2025-01-01
CUS_0xecb,141688.28,11574.356666666668,5,6,2,2,"Home Equity Loan, and Credit-Builder Loan",23,12,4.19,5.0,Good,1192.4,35.42106619221025,29 Years and 11 Months,No,145.9531129190469,946.7977195037596,Low_spent_Small_value_payments,354.68483424386017,2025-01-01
CUS_0xef7,22539.91_,2100.3258333333333,3,5,17,1,Student Loan,18,15,6.46,6.0,Standard,1041.79,25.79999303624417,20 Years and 0 Months,No,17.42634983411869,37.6536466420743,High_spent_Medium_value_payments,404.9525868571404,2025-01-01
CUS_0xf15,45652.17,3888.3475,8,6,13,7,"Mortgage Loan, Payday Loan, Debt Consolidation Loan, Auto Loan, Student Loan, Payday Loan, and Credit-Builder Loan",10,10,17.94,8.0,_,28.54,26.84663225851832,10 Years and 11 Months,Yes,160.47330357380238,154.47086437898875,Low_spent_Medium_value_payments,353.8905820472088,2025-01-01
CUS_0xf60,34413.76,2916.813333333333,6,5,8,5,"Home Equity Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Mortgage Loan",23,20,7.66,8.0,_,113.06,24.50800295809599,6 Years and 4 Months,Yes,74.32870944868414,330.7631176311532,Low_spent_Small_value_payments,176.5895062534961,2025-01-01
CUS_0xf74,17111.35,1367.645555632496,10,6,3868,7,"Personal Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Payday Loan, Not Specified, and Debt Consolidation Loan",55,25,12.92,2446.0,Bad,1763.48,25.72467924803486,19 Years and 0 Months,Yes,95.73400080706318,55.60022588346901,Low_spent_Medium_value_payments,264.66063434363843,2025-01-01
CUS_0xf95,15604.56,1389.38,9,5,25,3,"Debt Consolidation Loan, Home Equity Loan, and Not Specified",27,23,8.08,13.0,Bad,2686.18,35.184081848501954,19 Years and 10 Months,Yes,37.91235014270589,92.1139885286824,Low_spent_Small_value_payments,298.9116613286117,2025-01-01
CUS_0xfdf,70114.38,5679.865000000002,0,4,12,-100,"Home Equity Loan, Auto Loan, and Home Equity Loan",4,0,9.9,3.0,Good,918.89,40.43452863593153,25 Years and 1 Months,No,131.4721727510267,146.86000235186486,High_spent_Large_value_payments,529.6543248971085,2025-01-01
